Paper, URL, Conference, Year,data,description,txtName
"Discrete Choice, Social Interaction, and Policy in Encryption Technology Adoption (Short Paper).",https://doi.org/10.1007/978-3-662-54970-4_16,fc,2016,,,
Discriminative Models for Multi-instance Problems with Tree Structure.,http://doi.acm.org/10.1145/2996758.2996761,ccsaisec,2016,,,
Distillation as a Defense to Adversarial Perturbations Against Deep Neural Networks.,https://doi.org/10.1109/SP.2016.41,sp,2016,,,
Do You See What I See? Differential Treatment of Anonymous Users.,http://www.internetsociety.org/sites/default/files/blogs-media/do-you-see-what-i-see-differential-treatment-anonymous-users.pdf,ndss,2016,,,
Domain-Z: 28 Registrations Later Measuring the Exploitation of Residual Trust in Domains.,https://doi.org/10.1109/SP.2016.47,sp,2016,,,
Don't Forget to Lock the Back Door! A Characterization of IPv6 Network Security Policy.,https://www.internetsociety.org/sites/default/files/blogs-media/dont-forget-lock-back-door-characterization-ipv6-network-security-policy.pdf,ndss,2016,,,
Downgrade Resilience in Key-Exchange Protocols.,https://doi.org/10.1109/SP.2016.37,sp,2016,,,
DPSense: Differentially Private Crowdsourced Spectrum Sensing.,http://doi.acm.org/10.1145/2976749.2978426,ccs,2016,,,
Draco: A System for Uniform and Fine-grained Access Control for Web Code on Android.,http://doi.acm.org/10.1145/2976749.2978322,ccs,2016,,,
DRAMA: Exploiting DRAM Addressing for Cross-CPU Attacks.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/pessl,uss,2016,,,
Drammer: Deterministic Rowhammer Attacks on Mobile Platforms.,http://doi.acm.org/10.1145/2976749.2978406,ccs,2016,,,
Driller: Augmenting Fuzzing Through Selective Symbolic Execution.,http://www.internetsociety.org/sites/default/files/blogs-media/driller-augmenting-fuzzing-through-selective-symbolic-execution.pdf,ndss,2016,,,
DroidAuditor: Forensic Analysis of Application-Layer Privilege Escalation Attacks on Android (Short Paper).,https://doi.org/10.1007/978-3-662-54970-4_15,fc,2016,,,
DROWN: Breaking TLS Using SSLv2.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/aviram,uss,2016,,,
DroydSeuss: A Mobile Banking Trojan Tracker (Short Paper).,https://doi.org/10.1007/978-3-662-54970-4_14,fc,2016,,,
ECDSA Key Extraction from Mobile Devices via Nonintrusive Physical Side Channels.,http://doi.acm.org/10.1145/2976749.2978353,ccs,2016,,,
Efficiency Comparison of Various Approaches in E-Voting Protocols.,https://doi.org/10.1007/978-3-662-53357-4_14,fcw,2016,,,
Efficient Batched Oblivious PRF with Applications to Private Set Intersection.,http://doi.acm.org/10.1145/2976749.2978381,ccs,2016,,,
Efficient Cryptographic Password Hardening Services from Partially Oblivious Commitments.,http://doi.acm.org/10.1145/2976749.2978375,ccs,2016,,,
Efficient Private Statistics with Succinct Sketches.,http://www.internetsociety.org/sites/default/files/blogs-media/efficient-private-statistics-with-succinct-sketches.pdf,ndss,2016,,,
Efficiently Making Secure Two-Party Computation Fair.,https://doi.org/10.1007/978-3-662-54970-4_11,fc,2016,,,
Egalitarian Computing.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/biryukov,uss,2016,,,
Enabling Client-Side Crash-Resistance to Overcome Diversification and Information Hiding.,http://www.internetsociety.org/sites/default/files/blogs-media/enabling-client-side-crash-resistance-overcome-diversification-information-hiding.pdf,ndss,2016,,,
Enabling Practical Software-defined Networking Security Applications with OFX.,http://www.internetsociety.org/sites/default/files/blogs-media/enabling-practical-software-defined-networking-security-applications-ofx.pdf,ndss,2016,,,
Enforcing Kernel Security Invariants with Data Flow Integrity.,http://www.internetsociety.org/sites/default/files/blogs-media/enforcing-kernal-security-invariants-data-flow-integrity.pdf,ndss,2016,,,
Enforcing Least Privilege Memory Views for Multithreaded Applications.,http://doi.acm.org/10.1145/2976749.2978327,ccs,2016,,,
Enhancing Bitcoin Security and Performance with Strong Consistency via Collective Signing.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/kogias,uss,2016,,,
Entropy/IP: Uncovering Structure in IPv6 Addresses.,http://dl.acm.org/citation.cfm?id=2987445,imc,2016,,,
EpicRec: Towards Practical Differentially Private Framework for Personalized Recommendation.,http://doi.acm.org/10.1145/2976749.2978316,ccs,2016,,,
Equihash: Asymmetric Proof-of-Work Based on the Generalized Birthday Problem.,http://www.internetsociety.org/sites/default/files/blogs-media/equihash-asymmetric-proof-of-work-based-generalized-birthday-problem.pdf,ndss,2016,,,
Error Handling of In-vehicle Networks Makes Them Vulnerable.,http://doi.acm.org/10.1145/2976749.2978302,ccs,2016,,,
EthIKS: Using Ethereum to Audit a CONIKS Key Transparency Log.,https://doi.org/10.1007/978-3-662-53357-4_7,fcw,2016,,,
Evaluating Malware Mitigation by Android Market Operators.,https://www.usenix.org/conference/cset16/workshop-program/presentation/kikuchi,usscset,2016,,,
Explicit Optimal Binary Pebbling for One-Way Hash Chain Reversal.,https://doi.org/10.1007/978-3-662-54970-4_18,fc,2016,,,
Extract Me If You Can: Abusing PDF Parsers in Malware Detectors.,http://www.internetsociety.org/sites/default/files/blogs-media/extract-me-if-you-can-abusing-pdf-parsers-malware-detectors.pdf,ndss,2016,,,
Factoring as a Service.,https://doi.org/10.1007/978-3-662-54970-4_19,fc,2016,,,
Failures of Security APIs: A New Case.,https://doi.org/10.1007/978-3-662-54970-4_17,fc,2016,,,
Fast Optimistically Fair Cut-and-Choose 2PC.,https://doi.org/10.1007/978-3-662-54970-4_12,fc,2016,,,
"Fast, Lean, and Accurate: Modeling Password Guessability Using Neural Networks.",https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/melicher,uss,2016,,,
Faster Malicious 2-Party Secure Computation with Online/Offline Dual Execution.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/rindal,uss,2016,,,
FeatureSmith: Automatically Engineering Features for Malware Detection by Mining the Security Literature.,http://doi.acm.org/10.1145/2976749.2978304,ccs,2016,,,
Fingerprinting Electronic Control Units for Vehicle Intrusion Detection.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/cho,uss,2016,,,
FLEXDROID: Enforcing In-App Privilege Separation in Android.,http://www.internetsociety.org/sites/default/files/blogs-media/flexdroid-enforcing-in-app-privilege-separation-android.pdf,ndss,2016,,,
Flip Feng Shui: Hammering a Needle in the Software Stack.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/razavi,uss,2016,,,
FlowFence: Practical Data Protection for Emerging IoT Application Frameworks.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/fernandes,uss,2016,,,
Following Devil's Footprints: Cross-Platform Analysis of Potentially Harmful Libraries on Android and iOS.,https://doi.org/10.1109/SP.2016.29,sp,2016,,,
Footprint Scheduling for Dining-Cryptographer Networks.,https://doi.org/10.1007/978-3-662-54970-4_23,fc,2016,,,
Forwarding-Loop Attacks in Content Delivery Networks.,http://www.internetsociety.org/sites/default/files/blogs-media/forwarding-loop-attacks-content-delivery-networks.pdf,ndss,2016,,,
Free for All! Assessing User Data Exposure to Advertising Libraries on Android.,http://www.internetsociety.org/sites/default/files/blogs-media/free-for-all-assessing-user-data-exposure-advertising-libraries-android.pdf,ndss,2016,,,
"Frodo: Take off the Ring! Practical, Quantum-Secure Key Exchange from LWE.",http://doi.acm.org/10.1145/2976749.2978425,ccs,2016,,,
fTPM: A Software-Only Implementation of a TPM Chip.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/raj,uss,2016,,,
Function Secret Sharing: Improvements and Extensions.,http://doi.acm.org/10.1145/2976749.2978429,ccs,2016,,,
GAME OF DECOYS: Optimal Decoy Routing Through Game Theory.,http://doi.acm.org/10.1145/2976749.2978367,ccs,2016,,,
Garbling Gadgets for Boolean and Arithmetic Circuits.,http://doi.acm.org/10.1145/2976749.2978410,ccs,2016,,,
Generic Attacks on Secure Outsourced Databases.,http://doi.acm.org/10.1145/2976749.2978386,ccs,2016,,,
Going Native: Using a Large-Scale Analysis of Android Apps to Create a Practical Native-Code Sandboxing Policy.,http://www.internetsociety.org/sites/default/files/blogs-media/going-native-large-scale-analysis-android-apps-practical-native-code-sandboxing-policy.pdf,ndss,2016,,,
Graph Analytics for Real-Time Scoring of Cross-Channel Transactional Fraud.,https://doi.org/10.1007/978-3-662-54970-4_2,fc,2016,,,
Harvesting Inconsistent Security Configurations in Custom Android ROMs via Differential Analysis.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/aafer,uss,2016,,,
Harvesting Runtime Values in Android Applications That Feature Anti-Analysis Techniques.,http://www.internetsociety.org/sites/default/files/blogs-media/harvesting-runtime-values-android-applications-feature-anti-analysis-techniques.pdf,ndss,2016,,,
"Hash First, Argue Later: Adaptive Verifiable Computations on Outsourced Data.",http://doi.acm.org/10.1145/2976749.2978368,ccs,2016,,,
Hawk: The Blockchain Model of Cryptography and Privacy-Preserving Smart Contracts.,https://doi.org/10.1109/SP.2016.55,sp,2016,,,
HDFI: Hardware-Assisted Data-Flow Isolation.,https://doi.org/10.1109/SP.2016.9,sp,2016,,,
Heavy Hitter Estimation over Set-Valued Data with Local Differential Privacy.,http://doi.acm.org/10.1145/2976749.2978409,ccs,2016,,,
Helping Johnny to Analyze Malware: A Usability-Optimized Decompiler and Malware Analysis User Study.,https://doi.org/10.1109/SP.2016.18,sp,2016,,,
"Hey, You Have a Problem: On the Feasibility of Large-Scale Web Vulnerability Notification.",https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/stock,uss,2016,,,
Hidden Voice Commands.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/carlini,uss,2016,,,
Hiding Access Patterns in Range Queries Using Private Information Retrieval and ORAM.,https://doi.org/10.1007/978-3-662-53357-4_17,fcw,2016,,,
High Fidelity Data Reduction for Big Data Security Dependency Analyses.,http://doi.acm.org/10.1145/2976749.2978378,ccs,2016,,,
High-Speed Inter-Domain Fault Localization.,https://doi.org/10.1109/SP.2016.56,sp,2016,,,
High-Throughput Semi-Honest Secure Three-Party Computation with an Honest Majority.,http://doi.acm.org/10.1145/2976749.2978331,ccs,2016,,,
Honey Sheets: What Happens to Leaked Google Spreadsheets?,https://www.usenix.org/conference/cset16/workshop-program/presentation/lazarov,usscset,2016,,,
Host of Troubles: Multiple Host Ambiguities in HTTP Implementations.,http://doi.acm.org/10.1145/2976749.2978394,ccs,2016,,,
How Anywhere Computing Just Killed Your Phone-Based Two-Factor Authentication.,https://doi.org/10.1007/978-3-662-54970-4_24,fc,2016,,,
How I Learned to be Secure: a Census-Representative Survey of Security Advice Sources and Behavior.,http://doi.acm.org/10.1145/2976749.2978307,ccs,2016,,,
How to Challenge and Cast Your e-Vote.,https://doi.org/10.1007/978-3-662-54970-4_8,fc,2016,,,
How to Make ASLR Win the Clone Wars: Runtime Re-Randomization.,http://www.internetsociety.org/sites/default/files/blogs-media/how-make-aslr-win-clone-wars-runtime-re-randomization.pdf,ndss,2016,,,
Hypnoguard: Protecting Secrets across Sleep-wake Cycles.,http://doi.acm.org/10.1145/2976749.2978372,ccs,2016,,,
I Think They're Trying to Tell Me Something: Advice Sources and Selection for Digital Security.,https://doi.org/10.1109/SP.2016.24,sp,2016,,,
’_berSpark: Enforcing Verifiable Object Abstractions for Automated Compositional Security Analysis of a Hypervisor.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/vasudevan,uss,2016,,,
Identifying and Aggregating Homogeneous IPv4 /24 Blocks with Hobbit.,http://dl.acm.org/citation.cfm?id=2987448,imc,2016,,,
Identifying and Characterizing Sybils in the Tor Network.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/winter,uss,2016,,,
Identifying Encrypted Malware Traffic with Contextual Flow Data.,http://doi.acm.org/10.1145/2996758.2996768,ccsaisec,2016,,,
Identifying the Scan and Attack Infrastructures Behind Amplification DDoS Attacks.,http://doi.acm.org/10.1145/2976749.2978293,ccs,2016,,,
Identity-Concealed Authenticated Encryption and Key Exchange.,http://doi.acm.org/10.1145/2976749.2978350,ccs,2016,,,
iLock: Immediate and Automatic Locking of Mobile Devices against Data Theft.,http://doi.acm.org/10.1145/2976749.2978294,ccs,2016,,,
Improvements to Secure Computation with Penalties.,http://doi.acm.org/10.1145/2976749.2978421,ccs,2016,,,
Incentive Compatibility of Bitcoin Mining Pool Reward Functions.,https://doi.org/10.1007/978-3-662-54970-4_28,fc,2016,,,
Include Me Out: In-Browser Detection of Malicious Third-Party Content Inclusions.,https://doi.org/10.1007/978-3-662-54970-4_26,fc,2016,,,
Inferring User Routes and Locations Using Zero-Permission Mobile Sensors.,https://doi.org/10.1109/SP.2016.31,sp,2016,,,
Instant and Robust Authentication and Key Agreement among Mobile Devices.,http://doi.acm.org/10.1145/2976749.2978298,ccs,2016,,,
IntelliDroid: A Targeted Input Generator for the Dynamic Analysis of Android Malware.,http://www.internetsociety.org/sites/default/files/blogs-media/intellidroid-targeted-input-generator-dynamic-analysis-android-malware.pdf,ndss,2016,,,
Internet Jones and the Raiders of the Lost Trackers: An Archaeological Study of Web Tracking from 1996 to 2016.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/lerner,uss,2016,,,
Introducing Reputation Systems to the Economics of Outsourcing Computations to Rational Workers.,https://doi.org/10.1007/978-3-662-54970-4_4,fc,2016,,,
Investigating Commercial Pay-Per-Install and the Distribution of Unwanted Software.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/thomas,uss,2016,,,
It's Free for a Reason: Exploring the Ecosystem of Free Live Streaming Services.,http://www.internetsociety.org/sites/default/files/blogs-media/free-reason-exploring-ecosystem-free-live-streaming-services.pdf,ndss,2016,,,
k-fingerprinting: A Robust Scalable Website Fingerprinting Technique.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/hayes,uss,2016,,,
KBID: Kerberos Bracelet Identification (Short Paper).,https://doi.org/10.1007/978-3-662-54970-4_32,fc,2016,,,
"Keeping Authorities Honest or Bust"" with Decentralized Witness Cosigning.""",https://doi.org/10.1109/SP.2016.38,sp,2016,,,
Key Confirmation in Key Exchange: A Formal Treatment and Implications for TLS 1.3.,https://doi.org/10.1109/SP.2016.34,sp,2016,,,
Keynote: On Subverting Trust.,http://www.internetsociety.org/doc/ndss-2016-keynote-subverting-trust,ndss,2016,,,
Killed by Proxy: Analyzing Client-end TLS Interce.,http://www.internetsociety.org/sites/default/files/blogs-media/killed-proxy-analyzing-client-end-tls-interception-software.pdf,ndss,2016,,,
Kratos: Discovering Inconsistent Security Policy Enforcement in the Android Framework.,http://www.internetsociety.org/sites/default/files/blogs-media/kratos-discovering-inconsistent-security-policy-enforcement-android-framework_0.pdf,ndss,2016,,,
LAVA: Large-Scale Automated Vulnerability Addition.,https://doi.org/10.1109/SP.2016.15,sp,2016,,,
Leakage-Resilient Layout Randomization for Mobile Devices.,http://www.internetsociety.org/sites/default/files/blogs-media/leakage-resilient-layout-randomization-mobile-devices.pdf,ndss,2016,,,
Leaky Birds: Exploiting Mobile Application Traffic for Surveillance.,https://doi.org/10.1007/978-3-662-54970-4_22,fc,2016,,,
Leave Your Phone at the Door: Side Channels that Reveal Factory Floor Secrets.,http://doi.acm.org/10.1145/2976749.2978323,ccs,2016,,,
Life after App Uninstallation: Are the Data Still Alive? Data Residue Attacks on Android.,https://www.internetsociety.org/sites/default/files/blogs-media/life-after-app-installation-data-still-alive-data-residue-attacks-android.pdf,ndss,2016,,,
Limiting the Impact of Stealthy Attacks on Industrial Control Systems.,http://doi.acm.org/10.1145/2976749.2978388,ccs,2016,,,
LinkMirage: Enabling Privacy-preserving Analytics on Social Relationships.,http://www.internetsociety.org/sites/default/files/blogs-media/linkmirage-enabling-privacy-preserving-analytics-social-relationships.pdf,ndss,2016,,,
LO-PHI: Low-Observable Physical Host Instrumentation for Malware Analysis.,http://www.internetsociety.org/sites/default/files/blogs-media/lo-phi-low-observable-physical-host-instrumentation-malware-analysis.pdf,ndss,2016,,,
Lock It and Still Lose It - on the (In)Security of Automotive Remote Keyless Entry Systems.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/garcia,uss,2016,,,
Lurking Malice in the Cloud: Understanding and Detecting Cloud Repository as a Malicious Service.,http://doi.acm.org/10.1145/2976749.2978349,ccs,2016,,,
"Make Sure DSA Signing Exponentiations Really are Constant-Time"".""",http://doi.acm.org/10.1145/2976749.2978420,ccs,2016,,,
Making Smart Contracts Smarter.,http://doi.acm.org/10.1145/2976749.2978309,ccs,2016,,,
Making USB Great Again with USBFILTER.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/tian,uss,2016,,,
MAP-IT: Multipass Accurate Passive Inferences from Traceroute.,http://dl.acm.org/citation.cfm?id=2987468,imc,2016,,,
MASCOT: Faster Malicious Arithmetic Secure Computation with Oblivious Transfer.,http://doi.acm.org/10.1145/2976749.2978357,ccs,2016,,,
Measurement and Analysis of Private Key Sharing in the HTTPS Ecosystem.,http://doi.acm.org/10.1145/2976749.2978301,ccs,2016,,,
Measuring and Applying Invalid SSL Certificates: The Silent Majority.,http://dl.acm.org/citation.cfm?id=2987454,imc,2016,,,
Measuring and Mitigating AS-level Adversaries Against Tor.,http://www.internetsociety.org/sites/default/files/blogs-media/measuring-mitigating-as-level-adversaries-against-tor.pdf,ndss,2016,,,
Measuring PUP Prevalence and PUP Distribution through Pay-Per-Install Services.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/kotzias,uss,2016,,,
Measuring the Adoption of DDoS Protection Services.,http://dl.acm.org/citation.cfm?id=2987487,imc,2016,,,
Measuring the Security Harm of TLS Crypto Shortcuts.,http://dl.acm.org/citation.cfm?id=2987480,imc,2016,,,
Measuring Video QoE from Encrypted Traffic.,http://dl.acm.org/citation.cfm?id=2987459,imc,2016,,,
Membership Privacy in MicroRNA-based Studies.,http://doi.acm.org/10.1145/2976749.2978355,ccs,2016,,,
MEMS Gyroscopes as Physical Unclonable Functions.,http://doi.acm.org/10.1145/2976749.2978295,ccs,2016,,,
MERS: Statistical Test Generation for Side-Channel Analysis based Trojan Detection.,http://doi.acm.org/10.1145/2976749.2978396,ccs,2016,,,
Message-Recovery Attacks on Feistel-Based Format Preserving Encryption.,http://doi.acm.org/10.1145/2976749.2978390,ccs,2016,,,
Micro-Virtualization Memory Tracing to Detect and Prevent Spraying Attacks.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/stefano,uss,2016,,,
MiddlePolice: Toward Enforcing Destination-Defined Policies in the Middle of the Internet.,http://doi.acm.org/10.1145/2976749.2978306,ccs,2016,,,
Mirror: Enabling Proofs of Data Replication and Retrievability in the Cloud.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/armknecht,uss,2016,,,
MitM Attack by Name Collision: Cause Analysis and Vulnerability Assessment in the New gTLD Era.,https://doi.org/10.1109/SP.2016.46,sp,2016,,,
Mix&amp;Slice: Efficient Access Revocation in the Cloud.,http://doi.acm.org/10.1145/2976749.2978377,ccs,2016,,,
MNTP: Enhancing Time Synchronization for Mobile Devices.,http://dl.acm.org/citation.cfm?id=2987484,imc,2016,,,
MPC-Friendly Symmetric Key Primitives.,http://doi.acm.org/10.1145/2976749.2978332,ccs,2016,,,
Multiple Handshakes Security of TLS 1.3 Candidates.,https://doi.org/10.1109/SP.2016.36,sp,2016,,,
My Smartphone Knows What You Print: Exploring Smartphone-based Side-channel Attacks Against 3D Printers.,http://doi.acm.org/10.1145/2976749.2978300,ccs,2016,,,
Network Growth and Link Prediction Through an Empirical Lens.,http://dl.acm.org/citation.cfm?id=2987452,imc,2016,,,
New Security Threats Caused by IMS-based SMS Service in 4G LTE Networks.,http://doi.acm.org/10.1145/2976749.2978393,ccs,2016,,,
No Pardon for the Interruption: New Inference Attacks on Android Through Interrupt Timing Analysis.,https://doi.org/10.1109/SP.2016.32,sp,2016,,,
Oblivious Multi-Party Machine Learning on Trusted Processors.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/ohrimenko,uss,2016,,,
OblivP2P: An Oblivious Peer-to-Peer Content Sharing System.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/jia,uss,2016,,,
Off-Path TCP Exploits: Global Rate Limit Considered Dangerous.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/cao,uss,2016,,,
On Code Execution Tracking via Power Side-Channel.,http://doi.acm.org/10.1145/2976749.2978299,ccs,2016,,,
On Demystifying the Android Application Framework: Re-Visiting Android Permission Specification Analysis.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/backes_android,uss,2016,,,
On Omitting Commits and Committing Omissions: Preventing Git Metadata Tampering That (Re)introduces Software Vulnerabilities.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/torres-arias,uss,2016,,,
On Scaling Decentralized Blockchains - (A Position Paper).,https://doi.org/10.1007/978-3-662-53357-4_8,fcw,2016,,,
On the Free Bridge Across the Digital Divide: Assessing the Quality of Facebook's Free Basics Service.,http://dl.acm.org/citation.cfm?id=2987485,imc,2016,,,
On the Instability of Bitcoin Without the Block Reward.,http://doi.acm.org/10.1145/2976749.2978408,ccs,2016,,,
On the Possibility of Non-interactive E-Voting in the Public-Key Setting.,https://doi.org/10.1007/978-3-662-53357-4_13,fcw,2016,,,
On the Practical (In-)Security of 64-bit Block Ciphers: Collision Attacks on HTTP over TLS and OpenVPN.,http://doi.acm.org/10.1145/2976749.2978423,ccs,2016,,,
On the Practicality of Cryptographically Enforcing Dynamic Access Control Policies in the Cloud.,https://doi.org/10.1109/SP.2016.54,sp,2016,,,
On the Provable Security of (EC)DSA Signatures.,http://doi.acm.org/10.1145/2976749.2978413,ccs,2016,,,
On the Security and Performance of Proof of Work Blockchains.,http://doi.acm.org/10.1145/2976749.2978341,ccs,2016,,,
On the Security and Usability of Segment-based Visual Cryptographic Authentication Protocols.,http://doi.acm.org/10.1145/2976749.2978417,ccs,2016,,,
On the Security of Cracking-Resistant Password Vaults.,http://doi.acm.org/10.1145/2976749.2978416,ccs,2016,,,
On-the-fly Homomorphic Batching/Unbatching.,https://doi.org/10.1007/978-3-662-53357-4_19,fcw,2016,,,
"One Bit Flips, One Cloud Flops: Cross-VM Row Hammer Attacks and Privilege Escalation.",https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/xiao,uss,2016,,,
Online Tracking: A 1-million-site Measurement and Analysis.,http://doi.acm.org/10.1145/2976749.2978313,ccs,2016,,,
OpenSGX: An Open Platform for SGX Research.,http://www.internetsociety.org/sites/default/files/blogs-media/opensgx-open-platform-sgx-research.pdf,ndss,2016,,,
Optical Layer Failures in a Large Backbone.,http://dl.acm.org/citation.cfm?id=2987483,imc,2016,,,
Optimal Selfish Mining Strategies in Bitcoin.,https://doi.org/10.1007/978-3-662-54970-4_30,fc,2016,,,
Optimized Invariant Representation of Network Traffic for Detecting Unseen Malware Variants.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/bartos,uss,2016,,,
Optimizing MPC for Robust and Scalable Integer and Floating-Point Arithmetic.,https://doi.org/10.1007/978-3-662-53357-4_18,fcw,2016,,,
Optimizing Semi-Honest Secure Multiparty Computation for the Internet.,http://doi.acm.org/10.1145/2976749.2978347,ccs,2016,,,
"Order-Revealing Encryption: New Constructions, Applications, and Lower Bounds.",http://doi.acm.org/10.1145/2976749.2978376,ccs,2016,,,
Over-The-Top Bypass: Study of a Recent Telephony Fraud.,http://doi.acm.org/10.1145/2976749.2978334,ccs,2016,,,
pASSWORD tYPOS and How to Correct Them Securely.,https://doi.org/10.1109/SP.2016.53,sp,2016,,,
Performance Characterization of a Commercial Video Streaming Service.,http://dl.acm.org/citation.cfm?id=2987481,imc,2016,,,
PhishEye: Live Monitoring of Sandboxed Phishing Kits.,http://doi.acm.org/10.1145/2976749.2978330,ccs,2016,,,
PhotoProof: Cryptographic Image Authentication for Any Set of Permissible Transformations.,https://doi.org/10.1109/SP.2016.23,sp,2016,,,
PIkit: A New Kernel-Independent Processor-Interconnect Rootkit.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/song,uss,2016,,,
PIPSEA: A Practical IPsec Gateway on Embedded APUs.,http://doi.acm.org/10.1145/2976749.2978329,ccs,2016,,,
Pitfalls in Designing Zero-Effort Deauthentication: Opportunistic Human Observation Attacks.,http://www.internetsociety.org/sites/default/files/blogs-media/pitfalls-designing-zero-effort-deauthentication-opportunistic-human-observation-attacks.pdf,ndss,2016,,,
Poking Holes in Information Hiding.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/oikonomopoulos,uss,2016,,,
POPE: Partial Order Preserving Encoding.,http://doi.acm.org/10.1145/2976749.2978345,ccs,2016,,,
Post-quantum Key Exchange - A New Hope.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/alkim,uss,2016,,,
Practical Anonymous Password Authentication and TLS with Anonymous Client Authentication.,http://doi.acm.org/10.1145/2976749.2978354,ccs,2016,,,
Practical Attacks Against Privacy and Availability in 4G/LTE Mobile Communication Systems.,http://www.internetsociety.org/sites/default/files/blogs-media/practical-attacks-against-privacy-availability-4g-lte-mobile-communication-systems.pdf,ndss,2016,,,
Practical Censorship Evasion Leveraging Content Delivery Networks.,http://doi.acm.org/10.1145/2976749.2978365,ccs,2016,,,
Practical Detection of Entropy Loss in Pseudo-Random Number Generators.,http://doi.acm.org/10.1145/2976749.2978369,ccs,2016,,,
Practical DIFC Enforcement on Android.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/nadkarni,uss,2016,,,
Practical Non-Malleable Codes from l-more Extractable Hash Functions.,http://doi.acm.org/10.1145/2976749.2978352,ccs,2016,,,
Practically Efficient Secure Single-Commodity Multi-market Auctions.,https://doi.org/10.1007/978-3-662-54970-4_7,fc,2016,,,
PREDATOR: Proactive Recognition and Elimination of Domain Abuse at Time-Of-Registration.,http://doi.acm.org/10.1145/2976749.2978317,ccs,2016,,,
"Predicting, Decrypting, and Abusing WPA2/802.11 Group Keys.",https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/vanhoef,uss,2016,,,
Prefetch Side-Channel Attacks: Bypassing SMAP and Kernel ASLR.,http://doi.acm.org/10.1145/2976749.2978356,ccs,2016,,,
"Prepose: Privacy, Security, and Reliability for Gesture-Based Programming.",https://doi.org/10.1109/SP.2016.16,sp,2016,,,
Prescience: Probabilistic Guidance on the Retraining Conundrum for Malware Detection.,http://doi.acm.org/10.1145/2996758.2996769,ccsaisec,2016,,,
Privacy in Epigenetics: Temporal Linkability of MicroRNA Expression Profiles.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/backes_epigenetics,uss,2016,,,
Privacy-Preserving Shortest Path Computation.,http://www.internetsociety.org/sites/default/files/blogs-media/privacy-preserving-shortest-path-computation.pdf,ndss,2016,,,
Private Circuits III: Hardware Trojan-Resilience via Testing Amplification.,http://doi.acm.org/10.1145/2976749.2978419,ccs,2016,,,
Private eCash in Practice (Short Paper).,https://doi.org/10.1007/978-3-662-54970-4_6,fc,2016,,,
Proofs of Proofs of Work with Sublinear Complexity.,https://doi.org/10.1007/978-3-662-53357-4_5,fcw,2016,,,
Protecting C++ Dynamic Dispatch Through VTable Interleaving.,http://www.internetsociety.org/sites/default/files/blogs-media/protecting-cpp-dynamic-dispatch-through-vtable-interleaving.pdf,ndss,2016,,,
Protecting Insecure Communications with Topology-aware Network Tunnels.,http://doi.acm.org/10.1145/2976749.2978305,ccs,2016,,,
Protecting Privacy of BLE Device Users.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/fawaz,uss,2016,,,
ProTracer: Towards Practical Provenance Tracing by Alternating Between Logging and Tainting.,http://www.internetsociety.org/sites/default/files/blogs-media/protracer-towards-practical-provenance-tracing-alternating-logging-tainting.pdf,ndss,2016,,,
